person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
66,48700,RENT,3.9,DEBTCONSOLIDATION,C,22100,7.73,0,0.45,Y,7
40,111200,OWN,6.3,MEDICAL,C,36900,7.15,0,0.33,N,11
57,63800,RENT,13.8,VENTURE,A,7300,5.4,1,0.11,N,1
62,30900,RENT,4.4,VENTURE,E,12800,9.35,1,0.41,N,7
56,57900,RENT,2.8,EDUCATION,D,37400,9.04,0,0.65,N,6
27,46500,RENT,4.0,EDUCATION,A,10100,7.14,0,0.22,N,7
45,43000,MORTGAGE,8.1,HOMEIMPROVEMENT,A,6700,5.4,0,0.16,N,4
23,83200,RENT,1.5,MEDICAL,C,35700,8.72,0,0.43,N,4
47,97500,OWN,3.9,HOMEIMPROVEMENT,C,47800,8.95,0,0.49,N,14
51,98900,OWN,6.4,HOMEIMPROVEMENT,C,50000,9.44,0,0.51,N,3
47,94800,RENT,4.7,DEBTCONSOLIDATION,F,50000,10.99,0,0.53,N,3
29,68000,MORTGAGE,3.5,DEBTCONSOLIDATION,C,36200,7.71,0,0.53,N,6
63,89100,MORTGAGE,1.0,EDUCATION,B,26500,7.91,0,0.3,N,3
23,52500,MORTGAGE,3.7,DEBTCONSOLIDATION,A,3800,7.35,0,0.07,N,3
29,114600,RENT,1.2,PERSONAL,D,49200,9.43,1,0.43,N,10
25,40400,MORTGAGE,5.2,HOMEIMPROVEMENT,A,2700,5.69,0,0.07,N,7
34,86600,MORTGAGE,7.5,MEDICAL,A,3600,5.4,0,0.04,N,5
47,68700,MORTGAGE,5.8,DEBTCONSOLIDATION,A,14100,5.71,0,0.21,N,3
67,103400,OWN,3.3,DEBTCONSOLIDATION,B,26900,7.18,0,0.26,N,9
67,53200,MORTGAGE,4.7,HOMEIMPROVEMENT,B,22900,6.67,0,0.43,N,16
29,114900,MORTGAGE,5.8,DEBTCONSOLIDATION,B,47800,5.55,0,0.42,N,3
21,97700,RENT,5.0,DEBTCONSOLIDATION,E,50000,10.87,1,0.51,Y,5
29,98800,OWN,6.4,MEDICAL,A,21400,6.18,0,0.22,N,5
33,93600,RENT,2.7,PERSONAL,B,28800,7.32,1,0.31,N,7
40,62500,MORTGAGE,0.9,VENTURE,C,15500,9.17,0,0.25,Y,15
45,79300,MORTGAGE,6.5,HOMEIMPROVEMENT,C,50000,10.0,1,0.63,N,16
59,84200,MORTGAGE,12.9,MEDICAL,A,18400,8.12,0,0.22,N,2
60,107100,MORTGAGE,4.0,VENTURE,A,7700,7.12,0,0.07,N,3
66,62800,RENT,2.8,DEBTCONSOLIDATION,A,3200,7.49,0,0.05,N,1
36,88000,RENT,11.8,DEBTCONSOLIDATION,D,48900,9.83,0,0.56,Y,13
61,129100,MORTGAGE,5.0,MEDICAL,B,50000,6.35,0,0.39,N,11
32,48600,MORTGAGE,16.0,MEDICAL,B,17200,8.2,0,0.35,N,5
63,51800,MORTGAGE,4.0,MEDICAL,C,31100,6.18,0,0.6,N,17
43,136400,RENT,8.7,DEBTCONSOLIDATION,B,50000,8.77,0,0.37,N,7
45,112100,RENT,4.2,HOMEIMPROVEMENT,B,38900,5.45,0,0.35,N,7
67,118400,MORTGAGE,12.0,DEBTCONSOLIDATION,D,50000,6.81,0,0.42,N,10
56,53500,MORTGAGE,3.8,MEDICAL,C,26300,6.29,0,0.49,N,7
57,62200,OWN,3.6,VENTURE,D,31100,9.23,0,0.5,N,2
26,36600,MORTGAGE,2.6,MEDICAL,A,5800,5.4,0,0.16,N,5
63,72700,RENT,3.6,PERSONAL,B,25100,5.4,0,0.35,N,4
40,158300,RENT,8.0,EDUCATION,A,16400,6.46,0,0.1,N,9
69,111900,RENT,1.3,MEDICAL,B,24600,8.12,0,0.22,N,2
37,130400,MORTGAGE,8.3,EDUCATION,A,50000,6.07,0,0.38,N,4
41,146500,RENT,7.0,DEBTCONSOLIDATION,A,25200,8.39,0,0.17,N,11
27,77200,MORTGAGE,5.5,PERSONAL,E,38800,9.45,0,0.5,Y,3
21,35800,MORTGAGE,5.0,HOMEIMPROVEMENT,F,20300,12.44,1,0.57,Y,5
23,32200,RENT,7.0,MEDICAL,B,9200,6.75,0,0.29,N,7
45,45200,MORTGAGE,14.5,VENTURE,A,21700,7.84,0,0.48,N,27
36,95300,RENT,9.5,VENTURE,C,50000,7.93,1,0.52,N,10
41,112500,OTHER,3.1,DEBTCONSOLIDATION,B,50000,5.4,0,0.44,N,4
42,57800,MORTGAGE,11.1,PERSONAL,A,19800,5.4,0,0.34,N,3
68,64500,MORTGAGE,9.6,DEBTCONSOLIDATION,A,2700,5.69,0,0.04,N,14
55,82100,RENT,11.3,PERSONAL,B,34700,7.96,0,0.42,N,7
26,37600,MORTGAGE,8.4,MEDICAL,B,7500,6.65,0,0.2,Y,4
45,81400,OWN,8.5,EDUCATION,B,27800,6.4,1,0.34,N,2
67,84400,RENT,3.4,HOMEIMPROVEMENT,E,35500,10.42,0,0.42,Y,5
40,131700,RENT,1.5,DEBTCONSOLIDATION,D,50000,9.09,1,0.38,N,8
51,78800,MORTGAGE,4.4,MEDICAL,D,16500,8.79,0,0.21,Y,3
46,126300,MORTGAGE,12.5,DEBTCONSOLIDATION,B,50000,5.4,0,0.4,N,5
30,83100,OWN,4.8,DEBTCONSOLIDATION,C,50000,7.14,0,0.6,N,14
62,61200,MORTGAGE,1.5,DEBTCONSOLIDATION,F,33700,11.4,0,0.55,Y,7
37,46600,RENT,5.1,PERSONAL,C,18400,7.8,1,0.39,N,2
64,57500,MORTGAGE,3.0,PERSONAL,A,11200,5.4,0,0.19,N,4
36,53300,RENT,8.2,EDUCATION,A,12100,6.89,0,0.23,N,11
65,103000,RENT,4.7,PERSONAL,E,45300,6.91,1,0.44,N,5
65,56000,RENT,17.8,EDUCATION,A,8600,6.53,0,0.15,N,6
42,126800,MORTGAGE,8.1,MEDICAL,C,50000,7.71,0,0.39,N,8
48,78700,RENT,7.2,PERSONAL,C,44200,7.96,0,0.56,N,16
55,45700,MORTGAGE,5.8,PERSONAL,D,27700,9.31,0,0.61,N,6
38,53600,RENT,3.5,DEBTCONSOLIDATION,E,33700,10.0,0,0.63,N,4
58,105900,OWN,6.1,DEBTCONSOLIDATION,E,35500,8.72,1,0.34,Y,9
57,89600,RENT,4.2,DEBTCONSOLIDATION,A,18900,6.51,0,0.21,N,15
47,31700,OWN,14.0,MEDICAL,E,19800,10.79,0,0.62,N,5
21,34300,RENT,2.7,MEDICAL,B,12800,5.48,0,0.37,N,5
62,117300,MORTGAGE,4.5,MEDICAL,C,19900,7.91,1,0.17,N,9
32,68000,RENT,10.1,DEBTCONSOLIDATION,A,17400,5.4,0,0.26,N,4
22,161500,RENT,6.0,DEBTCONSOLIDATION,C,50000,6.85,0,0.31,N,1
60,82900,MORTGAGE,6.4,EDUCATION,B,47500,7.13,0,0.57,N,4
70,67800,RENT,4.4,DEBTCONSOLIDATION,A,5200,5.52,0,0.08,N,7
40,181100,OWN,13.7,EDUCATION,B,50000,6.34,0,0.28,Y,4
55,24700,MORTGAGE,2.7,DEBTCONSOLIDATION,A,3100,5.4,1,0.13,N,5
67,46300,RENT,4.5,VENTURE,F,29900,10.34,0,0.65,N,1
56,120200,OTHER,7.0,PERSONAL,B,31400,5.48,0,0.26,N,5
58,41100,MORTGAGE,6.6,PERSONAL,A,2700,5.4,0,0.07,N,11
38,61600,RENT,4.4,VENTURE,D,36000,10.15,1,0.58,N,9
31,51300,RENT,5.4,HOMEIMPROVEMENT,C,14500,7.73,0,0.28,N,3
46,56900,OWN,5.1,DEBTCONSOLIDATION,B,27300,6.85,0,0.48,N,6
26,39400,OWN,0.8,DEBTCONSOLIDATION,B,4800,5.73,0,0.12,N,10
63,151900,RENT,1.4,EDUCATION,B,34200,7.28,0,0.23,N,5
25,141600,OWN,5.3,VENTURE,D,50000,9.98,0,0.35,N,1
46,63000,RENT,4.3,PERSONAL,E,19400,8.67,1,0.31,Y,6
69,122100,RENT,13.9,PERSONAL,C,50000,8.85,0,0.41,Y,5
66,121200,RENT,8.0,HOMEIMPROVEMENT,B,14300,8.34,1,0.12,Y,8
30,90700,OWN,12.7,MEDICAL,B,45400,8.45,0,0.5,N,8
47,112000,RENT,11.1,DEBTCONSOLIDATION,B,34900,5.76,0,0.31,N,11
52,108600,RENT,2.8,VENTURE,F,50000,12.12,1,0.46,Y,2
63,48400,RENT,3.7,PERSONAL,A,10300,7.98,0,0.21,N,14
36,81300,RENT,5.9,DEBTCONSOLIDATION,B,19900,6.45,0,0.24,N,8
29,46300,MORTGAGE,13.0,DEBTCONSOLIDATION,A,9000,5.4,0,0.19,N,2
41,91800,RENT,4.4,DEBTCONSOLIDATION,E,50000,9.56,1,0.54,N,9
60,31800,RENT,2.0,MEDICAL,C,13700,8.7,1,0.43,N,8
67,84100,RENT,2.8,HOMEIMPROVEMENT,A,15100,7.21,0,0.18,N,7
53,115600,OWN,4.5,PERSONAL,A,20800,5.4,0,0.18,N,6
55,82600,RENT,1.8,PERSONAL,A,4900,6.09,0,0.06,N,9
41,43500,OWN,6.5,EDUCATION,B,18000,6.18,0,0.41,N,7
63,71900,RENT,3.4,PERSONAL,E,37900,7.14,1,0.53,N,8
57,125400,RENT,13.8,PERSONAL,A,4600,8.77,0,0.04,N,4
35,62600,RENT,16.8,VENTURE,E,25400,10.43,1,0.41,Y,5
61,75500,MORTGAGE,4.2,DEBTCONSOLIDATION,C,39500,8.27,1,0.52,N,6
44,25100,MORTGAGE,6.0,DEBTCONSOLIDATION,D,8400,6.43,0,0.33,Y,2
52,41700,RENT,3.7,VENTURE,C,4700,6.23,0,0.11,N,5
60,142700,MORTGAGE,3.1,DEBTCONSOLIDATION,B,41300,6.6,0,0.29,N,6
57,79400,RENT,13.3,HOMEIMPROVEMENT,B,28300,7.35,0,0.36,N,3
55,52600,OWN,8.8,PERSONAL,A,17200,7.43,0,0.33,N,14
59,83600,MORTGAGE,7.5,VENTURE,C,25500,7.85,0,0.31,N,2
60,49800,OTHER,12.7,DEBTCONSOLIDATION,E,25900,9.72,0,0.52,N,5
21,37000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5700,6.92,0,0.15,Y,5
61,57100,MORTGAGE,4.9,DEBTCONSOLIDATION,B,17900,5.4,0,0.31,N,6
52,100100,RENT,7.1,HOMEIMPROVEMENT,B,35700,5.4,1,0.36,N,2
30,26900,OWN,7.0,EDUCATION,C,13000,6.72,0,0.48,N,3
24,61400,RENT,4.0,MEDICAL,F,38800,15.42,1,0.63,Y,5
34,136500,OWN,3.8,DEBTCONSOLIDATION,A,20200,7.28,0,0.15,N,3
54,69500,RENT,9.5,HOMEIMPROVEMENT,B,15200,6.79,0,0.22,N,0
33,30600,RENT,8.4,VENTURE,A,7400,7.18,0,0.24,N,10
41,59800,MORTGAGE,5.6,PERSONAL,A,6000,8.04,0,0.1,N,2
22,29000,OWN,6.0,VENTURE,B,4400,6.93,0,0.15,N,6
50,41800,OWN,2.6,DEBTCONSOLIDATION,C,17800,9.7,0,0.43,N,13
42,63700,RENT,4.4,HOMEIMPROVEMENT,A,25400,6.86,0,0.4,N,26
62,130600,RENT,1.5,VENTURE,C,50000,6.13,0,0.38,N,7
29,89400,RENT,6.8,PERSONAL,D,50000,9.47,0,0.56,N,3
36,49000,RENT,1.7,EDUCATION,B,17400,6.64,0,0.36,N,4
25,49500,RENT,9.0,DEBTCONSOLIDATION,B,15100,9.9,0,0.31,N,8
50,138600,RENT,17.7,PERSONAL,A,39400,7.38,0,0.28,N,15
63,106400,RENT,6.2,VENTURE,A,31700,6.84,0,0.3,N,8
37,108500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,22300,5.4,1,0.21,N,7
47,44600,RENT,0.2,DEBTCONSOLIDATION,C,17800,7.07,0,0.4,N,4
61,88900,MORTGAGE,4.4,EDUCATION,C,49700,8.17,0,0.56,N,3
58,61100,OWN,8.7,PERSONAL,A,3200,5.72,0,0.05,N,6
68,93400,OWN,7.5,PERSONAL,A,6900,5.4,0,0.07,N,11
36,47100,MORTGAGE,7.6,MEDICAL,C,20500,8.57,0,0.44,N,11
54,76500,OWN,14.8,DEBTCONSOLIDATION,B,34600,8.05,0,0.45,N,7
34,48400,RENT,4.0,DEBTCONSOLIDATION,E,21900,9.84,0,0.45,N,3
40,59300,MORTGAGE,10.2,MEDICAL,B,22200,7.82,1,0.37,N,5
38,28200,MORTGAGE,6.0,MEDICAL,C,14200,7.4,0,0.5,N,5
35,37400,RENT,7.9,PERSONAL,B,9800,7.2,1,0.26,N,4
25,69800,MORTGAGE,4.9,VENTURE,D,37800,9.09,0,0.54,N,3
61,59900,OWN,8.1,VENTURE,B,15400,7.96,0,0.26,N,12
27,64300,RENT,6.1,DEBTCONSOLIDATION,B,9300,6.19,0,0.14,N,8
29,82900,MORTGAGE,4.1,DEBTCONSOLIDATION,A,6600,6.0,0,0.08,N,8
67,53800,MORTGAGE,2.4,HOMEIMPROVEMENT,D,34700,8.46,0,0.64,N,11
22,48700,MORTGAGE,5.9,EDUCATION,C,26800,7.26,0,0.55,N,6
35,64700,MORTGAGE,4.6,EDUCATION,A,2600,5.4,0,0.04,N,13
58,123000,RENT,4.3,MEDICAL,C,50000,6.54,1,0.41,N,5
41,29800,RENT,7.9,MEDICAL,B,11900,7.97,0,0.4,N,3
56,50500,OWN,2.8,HOMEIMPROVEMENT,A,15700,6.91,0,0.31,N,9
26,36800,RENT,3.0,PERSONAL,F,20100,12.09,1,0.55,Y,10
23,54200,RENT,7.0,DEBTCONSOLIDATION,A,4600,6.08,0,0.08,N,4
55,82600,RENT,3.4,VENTURE,E,45300,12.05,0,0.55,N,2
31,50100,MORTGAGE,1.3,PERSONAL,A,4100,5.48,0,0.08,N,5
48,35500,MORTGAGE,2.1,MEDICAL,C,7300,6.11,0,0.21,Y,3
28,76200,RENT,1.4,DEBTCONSOLIDATION,C,41000,6.32,1,0.54,N,9
60,125200,OWN,10.2,MEDICAL,D,50000,8.6,0,0.4,Y,7
51,24200,RENT,4.7,DEBTCONSOLIDATION,C,8400,6.87,1,0.35,N,3
28,47300,RENT,0.4,EDUCATION,C,14400,8.4,0,0.3,N,3
25,58700,MORTGAGE,9.0,DEBTCONSOLIDATION,D,36300,9.28,1,0.62,N,9
64,37700,MORTGAGE,2.1,PERSONAL,E,21400,9.86,1,0.57,N,9
55,85300,MORTGAGE,2.9,EDUCATION,A,15500,5.4,0,0.18,N,4
58,98900,MORTGAGE,2.3,PERSONAL,A,50000,7.33,0,0.51,N,9
36,76400,OWN,8.2,PERSONAL,B,8600,5.4,0,0.11,Y,6
22,63200,RENT,6.0,VENTURE,C,25600,6.99,0,0.41,N,3
30,38000,MORTGAGE,13.0,VENTURE,B,18000,8.51,0,0.47,N,5
62,54600,MORTGAGE,8.7,DEBTCONSOLIDATION,A,2600,5.69,0,0.05,N,11
40,35300,RENT,1.5,EDUCATION,D,16400,8.38,1,0.46,N,2
45,50900,RENT,2.9,DEBTCONSOLIDATION,D,16700,8.75,1,0.33,Y,12
57,36500,MORTGAGE,1.1,MEDICAL,B,10100,9.42,0,0.28,N,8
22,24300,MORTGAGE,5.1,HOMEIMPROVEMENT,A,2000,5.4,0,0.08,N,6
61,109200,RENT,4.5,MEDICAL,B,5800,5.89,0,0.05,N,9
53,88800,MORTGAGE,0.8,PERSONAL,B,50000,5.91,0,0.56,N,12
33,33200,RENT,1.4,VENTURE,C,5800,9.24,0,0.17,N,3
44,50800,OWN,4.3,MEDICAL,B,21800,7.97,0,0.43,N,8
40,55800,RENT,8.9,EDUCATION,D,18300,8.27,0,0.33,Y,5
58,89300,RENT,6.0,MEDICAL,A,5900,5.4,0,0.07,N,7
56,159200,RENT,4.7,MEDICAL,D,27200,7.66,0,0.17,Y,2
38,123100,MORTGAGE,3.2,DEBTCONSOLIDATION,B,46500,5.98,0,0.38,N,13
58,99500,RENT,3.7,PERSONAL,C,50000,6.02,0,0.5,N,4
70,37300,OWN,14.5,MEDICAL,A,6500,6.55,0,0.17,N,12
37,65400,RENT,0.8,MEDICAL,C,26500,5.92,0,0.41,N,16
47,183000,RENT,11.2,DEBTCONSOLIDATION,A,30500,7.44,1,0.17,N,9
49,138300,RENT,5.4,EDUCATION,C,50000,8.31,0,0.36,N,2
44,48100,MORTGAGE,19.8,DEBTCONSOLIDATION,A,5600,5.4,0,0.12,N,3
37,74100,MORTGAGE,7.7,PERSONAL,A,3600,5.4,0,0.05,N,1
41,130300,RENT,7.1,DEBTCONSOLIDATION,B,31900,5.4,0,0.24,N,7
38,93000,RENT,14.8,DEBTCONSOLIDATION,A,19200,8.41,0,0.21,N,3
35,98700,RENT,4.2,PERSONAL,B,21500,6.91,0,0.22,N,2
43,83100,RENT,7.4,DEBTCONSOLIDATION,E,47800,10.92,0,0.58,Y,7
48,70600,MORTGAGE,7.7,PERSONAL,A,7900,6.8,0,0.11,N,10
23,33300,RENT,5.2,VENTURE,A,1400,5.44,0,0.04,N,7
65,106400,RENT,6.6,DEBTCONSOLIDATION,C,50000,6.69,0,0.47,N,11
50,106000,OWN,3.7,VENTURE,A,5000,6.16,0,0.05,N,2
63,174100,MORTGAGE,1.8,EDUCATION,A,50000,5.4,0,0.29,N,13
37,144700,MORTGAGE,3.1,MEDICAL,C,50000,5.55,0,0.35,N,5
24,74000,OWN,1.9,HOMEIMPROVEMENT,A,11400,7.68,0,0.15,N,8
23,86700,RENT,5.3,DEBTCONSOLIDATION,B,32100,6.06,0,0.37,N,4
47,49400,RENT,9.5,DEBTCONSOLIDATION,A,11900,5.4,0,0.24,N,5
30,135400,MORTGAGE,4.6,DEBTCONSOLIDATION,C,50000,7.25,1,0.37,N,4
52,180900,RENT,4.8,HOMEIMPROVEMENT,A,50000,7.44,0,0.28,N,5
30,56500,OWN,14.0,HOMEIMPROVEMENT,A,9100,5.4,0,0.16,N,3
67,48600,MORTGAGE,2.8,PERSONAL,B,15600,7.24,0,0.32,N,3
39,101100,OWN,6.8,VENTURE,B,24400,5.81,0,0.24,N,4
32,120000,MORTGAGE,7.3,HOMEIMPROVEMENT,C,50000,7.84,0,0.42,N,3
35,30600,MORTGAGE,10.9,HOMEIMPROVEMENT,A,5300,7.17,0,0.17,N,7
29,45100,MORTGAGE,13.0,DEBTCONSOLIDATION,C,29100,7.42,0,0.65,N,2
69,69900,MORTGAGE,8.3,VENTURE,B,30200,5.4,0,0.43,N,23
27,66900,RENT,11.0,HOMEIMPROVEMENT,D,25200,7.53,0,0.38,N,3
46,71300,RENT,18.2,DEBTCONSOLIDATION,A,11100,5.67,0,0.16,N,13
41,217600,MORTGAGE,4.7,DEBTCONSOLIDATION,B,50000,7.05,0,0.23,N,2
22,35900,OTHER,2.7,PERSONAL,A,2100,5.4,0,0.06,N,0
36,130400,MORTGAGE,9.6,VENTURE,B,24200,7.1,0,0.19,N,4
25,52000,RENT,2.0,VENTURE,C,16500,6.39,0,0.32,N,4
29,95100,RENT,5.5,DEBTCONSOLIDATION,A,3500,5.4,0,0.04,N,4
26,90700,OWN,9.2,MEDICAL,D,49100,6.83,1,0.54,N,3
60,55400,RENT,5.6,EDUCATION,A,5900,7.05,0,0.11,N,7
62,83200,RENT,4.0,EDUCATION,A,14000,5.54,0,0.17,N,8
22,63000,OWN,5.4,PERSONAL,D,38500,8.06,0,0.61,N,6
52,96500,MORTGAGE,4.5,PERSONAL,A,12100,6.54,0,0.13,N,8
63,69100,MORTGAGE,6.5,MEDICAL,B,35100,7.01,0,0.51,N,5
23,84500,RENT,5.2,VENTURE,C,38600,5.71,1,0.46,N,6
64,298100,RENT,5.5,HOMEIMPROVEMENT,B,50000,6.13,1,0.17,N,3
46,49800,RENT,6.1,DEBTCONSOLIDATION,B,6000,5.66,0,0.12,N,1
39,69300,MORTGAGE,10.0,DEBTCONSOLIDATION,C,35800,8.53,0,0.52,N,4
30,106900,OTHER,2.1,DEBTCONSOLIDATION,C,31300,7.26,0,0.29,N,3
61,75000,RENT,5.5,EDUCATION,C,46400,7.44,0,0.62,N,12
52,59600,OTHER,13.2,PERSONAL,B,30800,7.29,0,0.52,N,13
24,69400,RENT,4.6,MEDICAL,F,20900,10.89,1,0.3,Y,3
28,56500,OWN,4.0,DEBTCONSOLIDATION,D,33100,8.5,0,0.59,N,12
28,47000,RENT,7.3,MEDICAL,B,11200,7.29,0,0.24,N,1
26,60900,MORTGAGE,9.8,MEDICAL,C,22000,8.1,0,0.36,N,3
38,145300,MORTGAGE,12.2,PERSONAL,A,22000,6.03,0,0.15,N,3
33,58400,RENT,8.2,DEBTCONSOLIDATION,B,20200,6.62,0,0.35,N,3
55,40300,RENT,1.7,DEBTCONSOLIDATION,B,11600,7.3,0,0.29,N,13
58,131900,RENT,7.1,DEBTCONSOLIDATION,B,50000,7.18,0,0.38,N,10
25,38700,OWN,0.7,PERSONAL,A,3300,5.4,0,0.09,N,8
53,69600,MORTGAGE,2.6,DEBTCONSOLIDATION,E,33000,8.96,1,0.47,Y,1
25,63500,RENT,9.0,DEBTCONSOLIDATION,A,13200,7.92,0,0.21,N,6
25,68200,OWN,3.6,VENTURE,E,41700,7.99,0,0.61,N,3
39,120300,RENT,2.6,HOMEIMPROVEMENT,A,27100,5.4,0,0.23,N,6
70,161300,MORTGAGE,3.4,DEBTCONSOLIDATION,A,36300,5.4,0,0.23,N,8
41,161900,MORTGAGE,7.8,MEDICAL,C,50000,5.62,0,0.31,N,6
44,47900,RENT,1.3,VENTURE,D,23900,9.38,1,0.5,N,14
42,104400,MORTGAGE,18.7,HOMEIMPROVEMENT,A,36000,6.83,0,0.34,N,11
68,91000,RENT,9.6,VENTURE,C,33900,7.33,0,0.37,N,5
26,92300,RENT,7.8,DEBTCONSOLIDATION,A,24000,7.17,0,0.26,N,9
64,90800,RENT,6.1,VENTURE,A,20500,7.28,0,0.23,N,13
28,52800,RENT,12.0,EDUCATION,D,23100,10.02,0,0.44,Y,7
42,70200,MORTGAGE,3.6,EDUCATION,D,17000,7.14,1,0.24,Y,21
28,94400,MORTGAGE,9.4,MEDICAL,A,33400,5.4,0,0.35,N,2
70,84200,RENT,2.5,PERSONAL,A,3900,5.55,0,0.05,N,6
44,52000,MORTGAGE,5.4,PERSONAL,F,32200,9.28,1,0.62,Y,15
23,68300,OWN,7.0,MEDICAL,A,4400,5.5,0,0.06,N,7
68,70000,MORTGAGE,3.1,DEBTCONSOLIDATION,B,26400,8.9,0,0.38,N,2
23,114600,OWN,3.3,DEBTCONSOLIDATION,D,50000,7.59,0,0.44,Y,7
59,78900,MORTGAGE,4.3,DEBTCONSOLIDATION,F,41500,11.9,0,0.53,Y,9
35,97500,RENT,3.3,EDUCATION,C,41800,6.09,1,0.43,N,2
34,91800,MORTGAGE,9.8,MEDICAL,A,3300,5.4,1,0.04,N,11
61,113700,RENT,9.3,EDUCATION,B,19700,7.72,0,0.17,Y,8
68,156200,MORTGAGE,8.7,PERSONAL,A,50000,5.4,0,0.32,N,14
24,31800,OWN,8.0,EDUCATION,C,11500,5.4,0,0.36,N,8
57,45100,RENT,8.1,DEBTCONSOLIDATION,C,19300,9.81,0,0.43,N,4
30,102000,MORTGAGE,8.2,MEDICAL,D,50000,7.2,1,0.49,N,2
38,124300,OWN,11.5,EDUCATION,D,50000,8.02,1,0.4,Y,5
44,81800,RENT,4.3,DEBTCONSOLIDATION,A,2900,5.4,0,0.04,N,2
31,51000,OWN,15.0,DEBTCONSOLIDATION,C,23300,10.74,1,0.46,N,3
40,72200,MORTGAGE,6.1,VENTURE,D,46000,7.79,0,0.64,N,12
42,24200,RENT,9.1,PERSONAL,C,9100,9.39,0,0.38,N,9
35,76200,RENT,2.6,VENTURE,C,41500,6.99,1,0.54,N,10
67,102800,OTHER,2.9,EDUCATION,C,50000,8.42,0,0.49,N,5
60,86100,RENT,5.0,MEDICAL,B,15500,5.57,0,0.18,N,5
50,61300,MORTGAGE,0.6,MEDICAL,A,14100,5.4,0,0.23,N,6
52,85200,RENT,7.3,DEBTCONSOLIDATION,E,50000,8.93,0,0.59,N,8
31,31700,RENT,5.9,DEBTCONSOLIDATION,B,13500,6.83,0,0.43,N,5
41,51700,RENT,2.8,MEDICAL,B,11300,6.24,0,0.22,N,9
25,32600,RENT,5.8,EDUCATION,C,12900,6.55,0,0.4,N,4
59,35600,RENT,8.9,DEBTCONSOLIDATION,D,8400,8.76,0,0.24,Y,6
53,157500,MORTGAGE,5.2,MEDICAL,C,50000,7.84,0,0.32,N,12
47,59900,RENT,21.2,EDUCATION,B,31900,7.32,0,0.53,N,9
61,69200,MORTGAGE,19.0,VENTURE,B,30800,7.4,0,0.45,N,8
29,70400,RENT,8.3,EDUCATION,C,13700,6.33,0,0.19,Y,13
37,155400,RENT,7.2,MEDICAL,B,50000,5.4,0,0.32,N,4
27,49700,MORTGAGE,5.1,VENTURE,A,5800,6.08,0,0.12,N,3
62,80300,RENT,4.3,PERSONAL,B,7000,7.27,0,0.09,N,3
36,39700,MORTGAGE,2.6,PERSONAL,A,13500,5.86,0,0.34,N,9
23,37300,RENT,2.0,DEBTCONSOLIDATION,E,13000,6.92,0,0.35,Y,1
55,57500,RENT,7.3,PERSONAL,D,29100,5.4,0,0.51,N,7
35,42000,MORTGAGE,8.9,MEDICAL,A,14000,7.9,0,0.33,N,5
58,140500,RENT,4.5,DEBTCONSOLIDATION,B,13000,7.22,0,0.09,N,9
55,30400,RENT,0.4,EDUCATION,E,10700,8.23,0,0.35,N,5
23,70100,MORTGAGE,6.5,PERSONAL,B,21000,9.12,0,0.3,N,7
56,95100,RENT,9.4,VENTURE,D,47000,8.62,0,0.49,N,15
43,52100,RENT,11.5,VENTURE,B,12600,7.3,0,0.24,N,7
69,67900,RENT,2.5,MEDICAL,E,35400,9.82,0,0.52,Y,9
31,63000,RENT,5.1,DEBTCONSOLIDATION,B,8900,6.16,1,0.14,Y,2
63,91800,MORTGAGE,23.1,EDUCATION,A,50000,5.4,0,0.54,N,10
36,43500,RENT,15.7,MEDICAL,B,14800,5.4,0,0.34,N,3
53,137700,RENT,7.4,DEBTCONSOLIDATION,D,50000,6.86,1,0.36,N,2
54,70100,MORTGAGE,3.1,EDUCATION,E,27000,9.03,0,0.39,Y,4
70,58800,RENT,7.9,EDUCATION,A,5700,7.78,0,0.1,N,4
26,110200,MORTGAGE,4.4,DEBTCONSOLIDATION,D,36600,6.93,0,0.33,Y,6
58,59100,OWN,3.2,DEBTCONSOLIDATION,D,23800,9.85,0,0.4,N,4
57,114800,RENT,1.3,EDUCATION,C,43400,8.43,1,0.38,N,10
45,66300,OWN,4.4,PERSONAL,B,25900,7.74,0,0.39,N,9
30,65200,MORTGAGE,3.2,MEDICAL,B,10400,7.91,0,0.16,N,3
67,79400,OWN,1.3,DEBTCONSOLIDATION,B,25300,9.01,0,0.32,N,7
69,132200,RENT,5.1,EDUCATION,B,19300,5.93,1,0.15,N,1
69,74700,RENT,14.0,DEBTCONSOLIDATION,A,8300,5.95,0,0.11,N,1
26,44100,OWN,3.6,PERSONAL,A,16300,5.4,0,0.37,N,8
27,231200,MORTGAGE,3.5,HOMEIMPROVEMENT,B,50000,9.82,0,0.22,N,9
21,65900,MORTGAGE,5.0,HOMEIMPROVEMENT,E,34900,8.33,0,0.53,N,5
43,170200,RENT,6.9,PERSONAL,A,13800,5.4,0,0.08,N,6
58,97500,RENT,3.7,DEBTCONSOLIDATION,D,33000,8.45,0,0.34,N,2
39,54300,RENT,14.8,EDUCATION,A,17400,7.74,0,0.32,N,1
60,47600,MORTGAGE,8.9,HOMEIMPROVEMENT,A,1900,5.4,0,0.04,N,7
30,95500,MORTGAGE,11.0,DEBTCONSOLIDATION,A,24000,6.58,0,0.25,N,11
